CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_ADDR_1	NPI_ADDR_2	NPI_CITY	NPI_STATE	NPI_ZIP	CLIA_FAC_NAME	CLIA_ADDR_1	CLIA_ADDR_2	CLIA_CITY	CLIA_STATE	CLIA_ZIP
	1760433478	844		844	GGNSC OXFORD LLC	1130 HALE ST		OXFORD	AL	362032444	NA	NA	NA	NA	NA	NA
	1760433585	332		332	GGNSC CLINTON LLC	220 LONGMIRE RD		CLINTON	TN	377167338	NA	NA	NA	NA	NA	NA
	1992981583	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1851514251	1		1	CENTERVILLE CLINICS, INC.	100 WILSON RD		BENTLEYVILLE	PA	153141028	NA	NA	NA	NA	NA	NA
	1710072558	8		8	TORRANCE CARE CENTER WEST, INC.	4333 TORRANCE BLVD		TORRANCE	CA	905034401	NA	NA	NA	NA	NA	NA
	1710124854	74		74	BELMONT CARE CENTER LTD CO	999 RAINTREE CIRCLE		ALLEN	TX	750134947	NA	NA	NA	NA	NA	NA
	1710140173	97		97	THE VILLAGE AT GLEANNLOCH FARMS, INC	9505 NORTHPOINTE BLVD		SPRING	TX	773793799	NA	NA	NA	NA	NA	NA
	1902832306	2		2	THEDACARE REGIONAL MEDICAL CENTER-APPLETON,INC.	1818 N MEADE ST		APPLETON	WI	549113454	NA	NA	NA	NA	NA	NA
	1710165568	1		1	MONONGAHELA VALLEY ASSOCIATION OF HEALTH CENTERS, INC.	1 COLUMBIA RD		SHINNSTON	WV	264311016	NA	NA	NA	NA	NA	NA
	1902841117	11		11	BANNER DESERT SURGERY CENTER LP	1500 S DOBSON RD STE 101		MESA	AZ	852024722	NA	NA	NA	NA	NA	NA
	1851634034	49		49	QUEST DIAGNOSTICS CLINICAL LABORATORIES INC	3700 SAINT CHARLES AVE		NEW ORLEANS	LA	701154637	NA	NA	NA	NA	NA	NA
	1760496053	207		207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1902846868	4		4	PATHOLOGY PROFESSIONAL SERVICES PA	1301 RIVER		EL PASO	TX	799024816	NA	NA	NA	NA	NA	NA
	1851637904	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1760503106	2		2	SEMINOLE HOSPITAL DISTRICT	315 W ANDERSON ST		WEATHERFORD	TX	760865349	NA	NA	NA	NA	NA	NA
	1710283270	40		40	DIGESTIVE CARE PL	515 MEDICAL OAKS AVE		BRANDON	FL	335115961	NA	NA	NA	NA	NA	NA
	1710300579	20		20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1710302575	255		255	SIOUXLAND DIAGNOSTIC LAB SERVICES LLC	825 N 90TH ST	SUITE 500	OMAHA	NE	681142702	NA	NA	NA	NA	NA	NA
	1760523260	716		716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871665380	39		39	SSM HEALTH CARE ST. LOUIS	100 MEDICAL PLZ		LAKE ST LOUIS	MO	633671366	NA	NA	NA	NA	NA	NA
	1851726731	2		2	INFINITY DIAGNOSTICS LABORATORY, INC	370 NORTH ST		TETERBORO	NJ	076081209	NA	NA	NA	NA	NA	NA
	1902879471	44		44	GRANCARE LLC	2065 FOREST AVE		SAN JOSE	CA	951284807	NA	NA	NA	NA	NA	NA
	1710918545	798		798	REGENTS OF THE UNIVERSITY OF CALIFORNIA	2315 STOCKTON BLVD		SACRAMENTO	CA	958172201	NA	NA	NA	NA	NA	NA
	1710920285	58		58	MID DAKOTA CLINIC, PC	401 N 9TH ST		BISMARCK	ND	585014507	NA	NA	NA	NA	NA	NA
	1861412785	35		35	ASSOCIATED PHYSICIANS, LLP	4410 REGENT ST		MADISON	WI	537054901	NA	NA	NA	NA	NA	NA
	1710924683	3		3	GROUP HEALTH PLAN INC	2220 RIVERSIDE AVE		MINNEAPOLIS	MN	554541321	NA	NA	NA	NA	NA	NA
	1902894603	637		637	LAUREL BAYE HEALTHCARE OF MACON, LLC	505 COLISEUM DR		MACON	GA	312173840	NA	NA	NA	NA	NA	NA
	1861442469	624		624	DEWITT MEDICAL DISTRICT	2735 AIRLINE ROAD		CORPUS CHRISTI	TX	78414	NA	NA	NA	NA	NA	NA
	1710966478	4		4	EAST CARROLL PARISH HOSPITAL	300 SCARBOROUGH ST		LAKE PROVIDENCE	LA	712543018	NA	NA	NA	NA	NA	NA
	1861447179	6,750		6,750	AURORA HEALTH CARE METRO, INC.	2900 W OKLAHOMA AVE		MILWAUKEE	WI	532154330	NA	NA	NA	NA	NA	NA
	1811207327	10		10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1902988355	1		1	MADISON COUNTY HOSPITAL	210 NORTH MAIN STREET		LONDON	OH	43140	NA	NA	NA	NA	NA	NA
	1811244700	7		7	HILLS OF WESTOVER OPERATING, LLC	9738 WESTOVER HILLS BLVD		SAN ANTONIO	TX	782514583	NA	NA	NA	NA	NA	NA
	1811258510	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1760781314	3		3	SWEDEHILL LIFECARE, LLC	8951 HIGHWAY 5		LAKE ELMO	MN	55042	NA	NA	NA	NA	NA	NA
	1720013733	223		223	SHIRISH A. AMIN M.D., P.C.	1265 WAYNE AVE	119 PROFESSIONAL CENTER SUITE 301	INDIANA	PA	157013501	NA	NA	NA	NA	NA	NA
	1760827166	15		15	COHEN DERMATOPATHOLOGY, PC	270 FARMINGTON AVE	SUITE 332	FARMINGTON	CT	060321934	NA	NA	NA	NA	NA	NA
	1760871750	9		9	CORYELL COUNTY MEMORIAL HOSPITAL AUTHORITY	6909 BURNET LN		AUSTIN	TX	787572430	NA	NA	NA	NA	NA	NA
	1720023526	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1861495376	3		3	PATHOLOGY SERVICES INC	640 MEMORIAL DR		CAMBRIDGE	MA	021394853	NA	NA	NA	NA	NA	NA
	1861506503	19		19	KAISER FOUNDATION HEALTH PLAN OF CO	5257 S WADSWORTH BLVD		LITTLETON	CO	801232228	NA	NA	NA	NA	NA	NA
	1861513285	4		4	UVALDE COUNTY HOSPITAL AUTHORITY	501 OGDEN ST		SAN ANTONIO	TX	782124325	NA	NA	NA	NA	NA	NA
	1720032345	1		1	HCA HEALTH SERVICES OF TENNESSEE, INC.	391 WALLACE RD		NASHVILLE	TN	372114851	NA	NA	NA	NA	NA	NA
	1730313008	1		1	LAB ONE LLC	2311 KENTUCKY AVE		PADUCAH	KY	420033243	NA	NA	NA	NA	NA	NA
	1720039605	1		1	CEDAR COUNTY MEMORIAL HOSPITAL	1401 S PARK ST		EL DORADO SPRINGS	MO	647442037	NA	NA	NA	NA	NA	NA
	1811939887	9,707		9,707	ST RITAS MEDICAL CENTER, LLC	730 W MARKET ST		LIMA	OH	458014602	NA	NA	NA	NA	NA	NA
	1962400283	1		1	NORTHWEST SENIOR HOUSING CORPORATION	8502 EDGEMERE RD		DALLAS	TX	752253523	NA	NA	NA	NA	NA	NA
	1811942063	25		25	VISTA MEDICAL INVESTORS LTD	304 N MELROSE DR		VISTA	CA	920834814	NA	NA	NA	NA	NA	NA
	1831146349	121		121	SUNBRIDGE RETIREMENT CARE ASSOCIATES	25385 MAIN ST		ARDMORE	TN	384493155	NA	NA	NA	NA	NA	NA
	1770538753	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1861632523	310		310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1861671745	1		1	SPENCER J. MARKOWITZ, M.D., P.C.	830 CEDAR PKWY		SCHERERVILLE	IN	463751200	NA	NA	NA	NA	NA	NA
	1881682383	5		5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1770565731	253		253	GASTROINTESTINAL ASSOCIATES OF MARYLAND PA	10905 FORT WASHINGTON RD	STE 405	FORT WASHINGTON	MD	207445807	NA	NA	NA	NA	NA	NA
	1720098791	26		26	IRWIN COUNTY HOSPITAL	710 N IRWIN AVE		OCILLA	GA	317745011	NA	NA	NA	NA	NA	NA
	1962475558	2		2	WADE PEDIATRICS PC	3505 W BROADWAY		MUSKOGEE	OK	74401	NA	NA	NA	NA	NA	NA
	1740207455	5		5	SILVER OAK HEALTH SERVICES, INC	788 HOLMES ST		LIVERMORE	CA	945504229	NA	NA	NA	NA	NA	NA
	1932148392	548		548	HERITAGE INN OF BARNESVILLE LLC	946 VETERANS PARKWAY		BARNESVILLE	GA	302043771	NA	NA	NA	NA	NA	NA
	1720153620	35		35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1770671810	2		2	FAMILY DOCTORS-FAMILY HEALTH CARE, S.C.	6201 W TOUHY AVE		CHICAGO	IL	606461100	NA	NA	NA	NA	NA	NA
	1912915760	7		7	BRIGHTON PLACE OF LA MESA	7760 PARKWAY DR		LA MESA	CA	919422028	NA	NA	NA	NA	NA	NA
	1871522680	180		180	STOCKTON PATHOLOGY MEDICAL GROUP	1800 N CALIFORNIA ST		STOCKTON	CA	952046019	NA	NA	NA	NA	NA	NA
	1720221328	597		597	PRUITTHEALTH - CHRISTIAN CITY, LLC	7300 LESTER ROAD		UNION CITY	GA	302912328	NA	NA	NA	NA	NA	NA
	1720228588	2		2	LUCELLE M. DEL ROSARIO, M.D., PLLC	152 E MAIN ST	SUITE A	HUNTINGTON	NY	117432958	NA	NA	NA	NA	NA	NA
	1871540385	180		180	SUNBRIDGE REGENCY - TENNESSEE, LLC	215 RICHARDSON WAY		MAYNARDVILLE	TN	378073803	NA	NA	NA	NA	NA	NA
	1770731366	1,906		1,906	BAY PARK LABS	2801 BAY PARK DR		OREGON	OH	436164920	NA	NA	NA	NA	NA	NA
	1770734253	1,329		1,329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1912951112	1		1	CORNERSTONE HOSPITAL OF BOSSIER	4900 MEDICAL DR		BOSSIER CITY	LA	711124521	NA	NA	NA	NA	NA	NA
	1770743965	45		45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1720295215	7,949		7,949	MOUNT SINAI SCHOOL OF MEDICINE	1428 MADISON AVE	SECOND FLOOR	NEW YORK	NY	100296508	NA	NA	NA	NA	NA	NA
	1871554634	1		1	GASTROENTEROLOGY ASSOCIATES OF ST AUGUSTINE	216 SOUTHPARK CIR E		ST AUGUSTINE	FL	320865135	NA	NA	NA	NA	NA	NA
	1871568543	10		10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1962729632	153		153	PRUITTHEALTH - BARNWELL, LLC	31 WREN STREET		BARNWELL	SC	298121528	NA	NA	NA	NA	NA	NA
	1770821571	43		43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871581348	2		2	SISTERS OF CHARITY SENIOR CARE CORPORATION	990 BAYLEY PLACE DR		CINCINNATI	OH	452331664	NA	NA	NA	NA	NA	NA
	1871581835	8		8	DEL RIO SANITARIUM, INC	7002 E GAGE AVE		BELL GARDENS	CA	902012014	NA	NA	NA	NA	NA	NA
	1720390883	146		146	ANCHOR REHABILITATION AND HEALTHCARE CENTER OF AIKEN, LLC	550 EASTGATE DR		AIKEN	SC	298037688	NA	NA	NA	NA	NA	NA
	1912994401	603		603	FALFURRIAS NURSING AND REHABILITATION LP	1301 S TERRELL ST		FALFURRIAS	TX	783554902	NA	NA	NA	NA	NA	NA
	1780001859	334		334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1730105719	3		3	REGIONAL MEDICAL LABORATORIES, INC.	175 COLLEGE ST		BATTLE CREEK	MI	490173432	NA	NA	NA	NA	NA	NA
	1730109562	20		20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871614917	472		472	SSC BAY CITY OPERATING COMPANY LLC	1800 13TH ST		BAY CITY	TX	774143920	NA	NA	NA	NA	NA	NA
	1821128885	324		324	SOLSTAS LAB PARTNERS, LLC	5040 AIRPORT CENTER PKWY		CHARLOTTE	NC	282085885	NA	NA	NA	NA	NA	NA
	1871645390	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871663153	2		2	LEESBURG REGIONAL MEDICAL CENTER INC	600 E DIXIE AVE		LEESBURG	FL	347485925	NA	NA	NA	NA	NA	NA
	1730136482	4		4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1740444660	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871667253	3		3	KETTERING MEDICAL CENTER	3535 SOUTHERN BLVD		KETTERING	OH	454291221	NA	NA	NA	NA	NA	NA
	1932413002	22,987		22,987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1972548022	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1922064948	64		64	NEXION HEALTH AT SHERMAN, INC.	817 W CENTER ST		SHERMAN	TX	750927205	NA	NA	NA	NA	NA	NA
	1922066414	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1730151614	1		1	JAMES J. O'MAILIA, MD, PA	1553 MATTHEW DR		FORT MYERS	FL	339071734	NA	NA	NA	NA	NA	NA
	1972566867	20		20	DALLAS COUNTY HOSPITAL DISTRICT	1301 RICHARDSON DR		RICHARDSON	TX	750804648	NA	NA	NA	NA	NA	NA
	1730165549	691		691	FACILITY INVESTMENTS, L.P.	560 SAINT CHARLES AVE NE		ATLANTA	GA	303081812	NA	NA	NA	NA	NA	NA
	1780628149	29		29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1821233586	326		326	RW SCC LLC	206 STORRS ST		ROCKWALL	TX	750874006	NA	NA	NA	NA	NA	NA
	1922099811	158		158	FIRST UROLOGY, PSC	101 HOSPITAL BLVD		JEFFERSONVILLE	IN	471303769	NA	NA	NA	NA	NA	NA
	1821273681	5		5	DERMATOLOGY ASSOCIATES PC	4141 31ST AVE S	SUITE 103	FARGO	ND	581048778	NA	NA	NA	NA	NA	NA
	1730218041	18		18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1871846493	4		4	LAKEWOOD HEALTHCARE, INC.	1601 NORTH LOWELL BOULEVARD		DENVER	CO	802041545	NA	NA	NA	NA	NA	NA
	1922144450	4,079		4,079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1932586179	18		18	CLMED LLC	14812 VENTURE DR		FARMERS BRANCH	TX	752342426	NA	NA	NA	NA	NA	NA
	1780650150	1		1	UNION GENERAL HOSPITAL	3150 TAYLOR ST		MARION	LA	712603653	NA	NA	NA	NA	NA	NA
	1972655611	269		269	ADK POWDER SPRINGS OPERATOR, LLC	3460 POWDER SPRINGS RD		POWDER SPRINGS	GA	301272322	NA	NA	NA	NA	NA	NA
	1972664530	8		8	BAPTIST HOSPITAL INC	1110 GULF BREEZE PKWY		GULF BREEZE	FL	325614884	NA	NA	NA	NA	NA	NA
	1730275769	25		25	TRINITY OAKLAND, INC	8487 MAGNOLIA AVE		RIVERSIDE	CA	925043222	NA	NA	NA	NA	NA	NA
	1972709822	36		36	CUCINOTTA & OCCHIPINTI MDS APC	3434 HOUMA BLVD	SUITE 201	METAIRIE	LA	700064278	NA	NA	NA	NA	NA	NA
	1821468430	1		1	LABORATORY CORPORATION OF AMERICA HOLDINGS	5325 FARAON ST		SAINT JOSEPH	MO	645063488	NA	NA	NA	NA	NA	NA
	1730304189	103		103	HACKENSACK SLEEP CENTER PARTNERS LLC	170 PROSPECT AVE	SUITE 20A	HACKENSACK	NJ	076011820	NA	NA	NA	NA	NA	NA
	1891795415	4		4	SELECT SPECIALTY HOSPITAL - PHOENIX INC	350 W THOMAS RD	3RD FLR	PHOENIX	AZ	850134409	NA	NA	NA	NA	NA	NA
	1750377073	777		777	MATHIS HEALTH CARE CENTER LTD. CO	1220 LOOP 459		MATHIS	TX	783681804	NA	NA	NA	NA	NA	NA
	1780688333	15		15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1780689463	20,373		20,373	PENINSULA REGIONAL MEDICAL CENTER	100 E CARROLL ST		SALISBURY	MD	218015422	NA	NA	NA	NA	NA	NA
	1730366261	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1881648376	1		1	FIELD MEMORIAL COMMUNITY HOSPITAL	451 BANK ST		WOODVILLE	MS	396696000	NA	NA	NA	NA	NA	NA
	1780704650	3		3	SSC COLORADO SPRINGS CEDARWOOD OPERATING COMPANY LLC	924 W KIOWA ST		COLORADO SPRINGS	CO	809051424	NA	NA	NA	NA	NA	NA
	1730413162	5		5	UROLOGY ASSOCIATES PC	799 E HAMPDEN AVE	SUITE 430	ENGLEWOOD	CO	801132700	NA	NA	NA	NA	NA	NA
	1730439647	3		3	JENKINS FAMILY CLINIC, LLC	853 LAKESIDE DRIVE		JENKINS	KY	415370853	NA	NA	NA	NA	NA	NA
	1891892741	4		4	PINELAKE REGIONAL HOSPITAL LLC	1099 MEDICAL CENTER CIR		MAYFIELD	KY	420661159	NA	NA	NA	NA	NA	NA
	1780864280	590		590	WILMINGTON PATHOLOGY LABORATORY INC	1915 S 17TH ST	SUITE 100	WILMINGTON	NC	284016683	NA	NA	NA	NA	NA	NA
	1972904415	1,086		1,086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1750530945	67		67	MAT-SU REGIONAL MEDICAL CENTER	2500 S WOODWORTH LOOP		PALMER	AK	996458984	NA	NA	NA	NA	NA	NA
	1750536322	5		5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1780975052	2		2	ALL SEASONS FAMILY CARE OF MONROE, LLC	1888 HUDSON CIRCLE	SUITE 10	MONROE	LA	71270	NA	NA	NA	NA	NA	NA
	1740213446	819		819	HATTIESBURG CLINIC PA	415 S 28TH AVE		HATTIESBURG	MS	394017246	NA	NA	NA	NA	NA	NA
	1932153863	259		259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1740230119	34		34	OAKWOOD HEALTHCARE, INC.	18101 OAKWOOD BLVD		DEARBORN	MI	481244089	NA	NA	NA	NA	NA	NA
	1881757771	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1881781417	1		1	COOKEVILLE PATHOLOGY LAB	115 N PEACHTREE AVE		COOKEVILLE	TN	385012546	NA	NA	NA	NA	NA	NA
	1932170834	14		14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1982665741	5		5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1831327170	3,598		3,598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1982676524	20		20	GRANCARE LLC	44610 MONTEREY AVE		PALM DESERT	CA	922603326	NA	NA	NA	NA	NA	NA
	1740270651	1,327		1,327	BRENTWOOD HEALTHCARE, LTD	3505 S BUCKNER BLVD BLDG 3		DALLAS	TX	752275451	NA	NA	NA	NA	NA	NA
	1881909547	9		9	KND DEVELOPMENT 57, LLC	1005 IRA E WOODS AVE		GRAPEVINE	TX	760514018	NA	NA	NA	NA	NA	NA
	1790723021	9		9	CHI ST VINCENT HOSPITAL HOT SPRINGS	300 WERNER ST		HOT SPRINGS	AR	719136406	NA	NA	NA	NA	NA	NA
	1740287531	1,012		1,012	CORTLAND REGIONAL MEDICAL CENTER, INC.	134 HOMER AVE		CORTLAND	NY	130451206	NA	NA	NA	NA	NA	NA
	1740289982	123		123	ENSIGN WHITTIER WEST LLC	12385 EAST WASHINGTON BLVD		WHITTIER	CA	906062502	NA	NA	NA	NA	NA	NA
	1740302751	29		29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1881979888	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1740332121	7		7	CF MERCED LA SIERRA, LLC	2424 M STREET		MERCED	CA	95340	NA	NA	NA	NA	NA	NA
	1932274610	1		1	EASTERN DERMATOLOGY & PATHOLOGY	800 N MCPHERSON XING		ELIZABETH CITY	NC	279099673	NA	NA	NA	NA	NA	NA
	1902830961	510		510	THE PLACE AT POOLER, LLC	508 S ROGERS ST		POOLER	GA	313223116	NA	NA	NA	NA	NA	NA
	1831574284	2		2	HOLY CROSS HEALTH, INC.	1500 FOREST GLEN RD		SILVER SPRING	MD	209101460	NA	NA	NA	NA	NA	NA
	1982854964	9		9	LABONE INC	3009 N BALLAS RD STE 100		SAINT LOUIS	MO	631312322	NA	NA	NA	NA	NA	NA
	1740397165	38		38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1982886578	10		10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1891161311	489		489	MY LAB CHOICE, INC.	364 N COURTLAND ST		EAST STROUDSBURG	PA	183011930	NA	NA	NA	NA	NA	NA
	1790790467	161		161	WK WOMENS HEALTH ASSOCIATES	2400 HOSPITAL DR	SUITE 240	BOSSIER CITY	LA	711112385	NA	NA	NA	NA	NA	NA
	1902874183	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1740485010	1		1	COMPREHENSIVE DERMATOLOGY CENTER OF PASADENA, A MEDICAL GROUP	625 S FAIR OAKS AVE	SUITE 200	PASADENA	CA	911052613	NA	NA	NA	NA	NA	NA
	1740493923	69		69	WK GYNECOLOGIC ONCOLOGY CLINIC	2600 KINGS HWY	SUITE 420	SHREVEPORT	LA	711033950	NA	NA	NA	NA	NA	NA
	1740498799	3		3	LAPEER REGIONAL MEDICAL CENTER	1375 N MAIN ST		LAPEER	MI	484461350	NA	NA	NA	NA	NA	NA
	1740539642	5,031		5,031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1891740585	16		16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1740628312	48		48	PAN LABORATORIES	15375 BARRANCA PKWY	SUITE - E-101	IRVINE	CA	926182217	NA	NA	NA	NA	NA	NA
	1891741849	13		13	NEW PORT RICHEY HOSPITAL INC	9330 STATE ROAD 54		TRINITY	FL	346551808	NA	NA	NA	NA	NA	NA
	1932496767	6		6	FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP	5335 LAUREL CANYON BLVD		NORTH HOLLYWOOD	CA	916072711	NA	NA	NA	NA	NA	NA
	1740686153	95		95	HB2 LLC	14820 VENTURE DR FL 2	SUITE L	FARMERS BRANCH	TX	752342426	NA	NA	NA	NA	NA	NA
	1740686443	9		9	PRIME HEALTHCARE SERVICES - MONROE LLC	4011 S MONROE MED PARK BLVD		BLOOMINGTON	IN	474038000	NA	NA	NA	NA	NA	NA
	1932526654	2		2	LAB ONE OF OHIO INC	98 POST OFFICE DRIVE		CLAY CITY	KY	40312	NA	NA	NA	NA	NA	NA
	1952519639	1		1	ROSALES CHILDREN'S CLINIC	104 CONTEMPO AVE		WEST MONROE	LA	712917366	NA	NA	NA	NA	NA	NA
	1992131551	750		750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1750349841	2		2	ARC PARKLANE INC	2 TOWERS PARK LN		SAN ANTONIO	TX	782096410	NA	NA	NA	NA	NA	NA
	1750352191	4		4	BRASWELLS IVY RETREAT LTD	2278 NICE AVE		MENTONE	CA	923599655	NA	NA	NA	NA	NA	NA
	1750358453	67		67	CENTER FOR DIGESTIVE HEALTH LTD	2801 W KK RIVER PKWY	SUITE 1025	MILWAUKEE	WI	532153669	NA	NA	NA	NA	NA	NA
	1942229182	1		1	DIALYSIS CLINIC INC.	180 NORTHPOINT DR		REDDING	CA	960032510	NA	NA	NA	NA	NA	NA
	1992707939	54		54	MEADOWWOOD NURSING CENTER INC	4414 WILKINSON BLVD		GASTONIA	NC	280568271	NA	NA	NA	NA	NA	NA
	1841431319	275		275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1750375705	13		13	COUNTRY VILLA WESTWOOD, A CA LTD	12121 SANTA MONICA BLVD		LOS ANGELES	CA	900252515	NA	NA	NA	NA	NA	NA
	1972742815	106		106	P & S HEALTHCARE LP	900 W LEUDA ST		FORT WORTH	TX	761043002	NA	NA	NA	NA	NA	NA
	1841544376	5		5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1841548146	131		131	SUMTER N&R, LLC	1761 PINEWOOD RD		SUMTER	SC	291549056	NA	NA	NA	NA	NA	NA
	1962402354	2		2	SOUTHEAST MICHIGAN SURGICAL HOSPITAL, LLC	21230 DEQUINDRE RD		WARREN	MI	480912279	NA	NA	NA	NA	NA	NA
	1811945652	1		1	EVERGREEN AT SALINAS, L.L.C.	315 ALAMEDA AVE		SALINAS	CA	939014120	NA	NA	NA	NA	NA	NA
	1750396248	48		48	KINDRED NURSING CENTERS WEST, LLC	1115 CAPITOLA RD		SANTA CRUZ	CA	950622844	NA	NA	NA	NA	NA	NA
	1750396578	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1942295803	1		1	DELMAR GARDENS OF O'FALLON, LLC	7068 SOUTH OUTER 364		O'FALLON	MO	63368	NA	NA	NA	NA	NA	NA
	1992783435	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1750452199	20		20	CRESTWOOD BEHAVIORAL HEALTH, INC.	2201 TUOLUMNE ST		VALLEJO	CA	945892524	NA	NA	NA	NA	NA	NA
	1750493151	65		65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1912331604	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1902008402	1,223		1,223	RJZM LLC	2604 3RD AVE		BRONX	NY	104541199	NA	NA	NA	NA	NA	NA
	1801836622	28		28	GOLDSTAR HEALTHCARE CENTER OF SANTA MONICA, LLC	1340 15TH ST		SANTA MONICA	CA	904041802	NA	NA	NA	NA	NA	NA
	1992822357	27		27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1902051154	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1801852736	372		372	ODESSA REGIONAL HOSPITAL LP	520 E 6TH ST		ODESSA	TX	797614527	NA	NA	NA	NA	NA	NA
	1750707899	18		18	MID AMERICA CLINICAL LABORATORIES, LLC	8111 TOWNSHIP LINE RD		INDIANAPOLIS	IN	462602479	NA	NA	NA	NA	NA	NA
	1942545421	41		41	CHANGE WITHIN, INC	5150 SW 48TH WAY	SUITE 604	DAVIE	FL	333145513	NA	NA	NA	NA	NA	NA
	1760413868	221		221	AUDUBON DERMATOLOGY, LLC	3525 PRYTANIA ST	SUITE 501	NEW ORLEANS	LA	701153500	NA	NA	NA	NA	NA	NA
	1760420103	5,705		5,705	AURORA MEDICAL CENTER OF WASHINGTON COUNTY, INC.	1032 E SUMNER ST		HARTFORD	WI	530271608	NA	NA	NA	NA	NA	NA
	1760424394	2		2	PREMIER CARE SIMI VALLEY LLC	5270 E LOS ANGELES AVE		SIMI VALLEY	CA	930634137	NA	NA	NA	NA	NA	NA
	1902803315	326		326	REGENTS UNIV OF CALIF LOS ANGELES	757 WESTWOOD PLZ		LOS ANGELES	CA	900958358	NA	NA	NA	NA	NA	NA
	1902803620	1		1	33 SOUTHMOOR PROPERTIES, INC.	2920 FENTON ST		WHEAT RIDGE	CO	802148116	NA	NA	NA	NA	NA	NA
	1801892070	537		537	CHC - CHESTNUT RIDGE NURSING & REHAB CTR, LLC	125 SAMARITAN DR		CUMMING	GA	300402354	NA	NA	NA	NA	NA	NA
	1760455109	891		891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
