CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_CITY	NPI_STATE	CLIA_FAC_NAME	CLIA_CITY	CLIA_STATE
	1750595997	18		18	ADOBE GASTROENTEROLOGY, PC	TUCSON	AZ	NA	NA	NA
	1851371561	505		505	NA	NA	NA	NA	NA	NA
	1942457478	23		23	NA	NA	NA	NA	NA	NA
	1700967916	1		1	NA	NA	NA	NA	NA	NA
	1801849104	1,074		1,074	WOMEN & CHILDRENS HOSPITAL LLC	LAKE CHARLES	LA	NA	NA	NA
	1992857999	6		6	CF MERCED, LLC	MERCED	CA	NA	NA	NA
	1851401251	10		10	G AND E HEALTHCARE SERVICES, LLC	SYLMAR	CA	NA	NA	NA
	1851410864	1		1	NA	NA	NA	NA	NA	NA
	1902130222	2		2	BEAVER VALLEY HOSPITAL	SALT LAKE CITY	UT	NA	NA	NA
	1710008669	119		119	SSC SPRUCE PINE OPERATING COMPANY LLC	SPRUCE PINE	NC	NA	NA	NA
	1710009030	3		3	NA	NA	NA	NA	NA	NA
	1851454011	6,528		6,528	NA	NA	NA	NA	NA	NA
	1851467724	1		1	PATHOLOGY SERVICES OF TEXARKANA LLP	TEXARKANA	TX	NA	NA	NA
	1851477913	2		2	ST CLARE MEMORIAL HOSPITAL, INC	OCONTO FALLS	WI	NA	NA	NA
	1760433478	844		844	GGNSC OXFORD LLC	OXFORD	AL	NA	NA	NA
	1760433585	332		332	GGNSC CLINTON LLC	CLINTON	TN	NA	NA	NA
	1992981583	2		2	NA	NA	NA	NA	NA	NA
	1851514251	1		1	CENTERVILLE CLINICS, INC.	BENTLEYVILLE	PA	NA	NA	NA
	1710072558	8		8	TORRANCE CARE CENTER WEST, INC.	TORRANCE	CA	NA	NA	NA
	1710124854	74		74	BELMONT CARE CENTER LTD CO	ALLEN	TX	NA	NA	NA
	1710140173	97		97	THE VILLAGE AT GLEANNLOCH FARMS, INC	SPRING	TX	NA	NA	NA
	1902832306	2		2	THEDACARE REGIONAL MEDICAL CENTER-APPLETON,INC.	APPLETON	WI	NA	NA	NA
	1710165568	1		1	MONONGAHELA VALLEY ASSOCIATION OF HEALTH CENTERS, INC.	SHINNSTON	WV	NA	NA	NA
	1902841117	11		11	BANNER DESERT SURGERY CENTER LP	MESA	AZ	NA	NA	NA
	1851634034	49		49	QUEST DIAGNOSTICS CLINICAL LABORATORIES INC	NEW ORLEANS	LA	NA	NA	NA
	1760496053	207		207	NA	NA	NA	NA	NA	NA
	1902846868	4		4	PATHOLOGY PROFESSIONAL SERVICES PA	EL PASO	TX	NA	NA	NA
	1851637904	1		1	NA	NA	NA	NA	NA	NA
	1760503106	2		2	SEMINOLE HOSPITAL DISTRICT	WEATHERFORD	TX	NA	NA	NA
	1710283270	40		40	DIGESTIVE CARE PL	BRANDON	FL	NA	NA	NA
	1710300579	20		20	NA	NA	NA	NA	NA	NA
	1710302575	255		255	SIOUXLAND DIAGNOSTIC LAB SERVICES LLC	OMAHA	NE	NA	NA	NA
	1760523260	716		716	NA	NA	NA	NA	NA	NA
	1871665380	39		39	SSM HEALTH CARE ST. LOUIS	LAKE ST LOUIS	MO	NA	NA	NA
	1851726731	2		2	INFINITY DIAGNOSTICS LABORATORY, INC	TETERBORO	NJ	NA	NA	NA
	1902879471	44		44	GRANCARE LLC	SAN JOSE	CA	NA	NA	NA
	1710918545	798		798	REGENTS OF THE UNIVERSITY OF CALIFORNIA	SACRAMENTO	CA	NA	NA	NA
	1710920285	58		58	MID DAKOTA CLINIC, PC	BISMARCK	ND	NA	NA	NA
	1861412785	35		35	ASSOCIATED PHYSICIANS, LLP	MADISON	WI	NA	NA	NA
	1710924683	3		3	GROUP HEALTH PLAN INC	MINNEAPOLIS	MN	NA	NA	NA
	1902894603	637		637	LAUREL BAYE HEALTHCARE OF MACON, LLC	MACON	GA	NA	NA	NA
	1861442469	624		624	DEWITT MEDICAL DISTRICT	CORPUS CHRISTI	TX	NA	NA	NA
	1710966478	4		4	EAST CARROLL PARISH HOSPITAL	LAKE PROVIDENCE	LA	NA	NA	NA
	1861447179	6,750		6,750	AURORA HEALTH CARE METRO, INC.	MILWAUKEE	WI	NA	NA	NA
	1811207327	10		10	NA	NA	NA	NA	NA	NA
	1902988355	1		1	MADISON COUNTY HOSPITAL	LONDON	OH	NA	NA	NA
	1811244700	7		7	HILLS OF WESTOVER OPERATING, LLC	SAN ANTONIO	TX	NA	NA	NA
	1811258510	1		1	NA	NA	NA	NA	NA	NA
	1760781314	3		3	SWEDEHILL LIFECARE, LLC	LAKE ELMO	MN	NA	NA	NA
	1720013733	223		223	SHIRISH A. AMIN M.D., P.C.	INDIANA	PA	NA	NA	NA
	1760827166	15		15	COHEN DERMATOPATHOLOGY, PC	FARMINGTON	CT	NA	NA	NA
	1760871750	9		9	CORYELL COUNTY MEMORIAL HOSPITAL AUTHORITY	AUSTIN	TX	NA	NA	NA
	1720023526	2		2	NA	NA	NA	NA	NA	NA
	1861495376	3		3	PATHOLOGY SERVICES INC	CAMBRIDGE	MA	NA	NA	NA
	1861506503	19		19	KAISER FOUNDATION HEALTH PLAN OF CO	LITTLETON	CO	NA	NA	NA
	1861513285	4		4	UVALDE COUNTY HOSPITAL AUTHORITY	SAN ANTONIO	TX	NA	NA	NA
	1720032345	1		1	HCA HEALTH SERVICES OF TENNESSEE, INC.	NASHVILLE	TN	NA	NA	NA
	1730313008	1		1	LAB ONE LLC	PADUCAH	KY	NA	NA	NA
	1720039605	1		1	CEDAR COUNTY MEMORIAL HOSPITAL	EL DORADO SPRINGS	MO	NA	NA	NA
	1811939887	9,707		9,707	ST RITAS MEDICAL CENTER, LLC	LIMA	OH	NA	NA	NA
	1962400283	1		1	NORTHWEST SENIOR HOUSING CORPORATION	DALLAS	TX	NA	NA	NA
	1811942063	25		25	VISTA MEDICAL INVESTORS LTD	VISTA	CA	NA	NA	NA
	1831146349	121		121	SUNBRIDGE RETIREMENT CARE ASSOCIATES	ARDMORE	TN	NA	NA	NA
	1770538753	1		1	NA	NA	NA	NA	NA	NA
	1861632523	310		310	NA	NA	NA	NA	NA	NA
	1861671745	1		1	SPENCER J. MARKOWITZ, M.D., P.C.	SCHERERVILLE	IN	NA	NA	NA
	1881682383	5		5	NA	NA	NA	NA	NA	NA
	1770565731	253		253	GASTROINTESTINAL ASSOCIATES OF MARYLAND PA	FORT WASHINGTON	MD	NA	NA	NA
	1720098791	26		26	IRWIN COUNTY HOSPITAL	OCILLA	GA	NA	NA	NA
	1962475558	2		2	WADE PEDIATRICS PC	MUSKOGEE	OK	NA	NA	NA
	1740207455	5		5	SILVER OAK HEALTH SERVICES, INC	LIVERMORE	CA	NA	NA	NA
	1932148392	548		548	HERITAGE INN OF BARNESVILLE LLC	BARNESVILLE	GA	NA	NA	NA
	1720153620	35		35	NA	NA	NA	NA	NA	NA
	1770671810	2		2	FAMILY DOCTORS-FAMILY HEALTH CARE, S.C.	CHICAGO	IL	NA	NA	NA
	1912915760	7		7	BRIGHTON PLACE OF LA MESA	LA MESA	CA	NA	NA	NA
	1871522680	180		180	STOCKTON PATHOLOGY MEDICAL GROUP	STOCKTON	CA	NA	NA	NA
	1720221328	597		597	PRUITTHEALTH - CHRISTIAN CITY, LLC	UNION CITY	GA	NA	NA	NA
	1720228588	2		2	LUCELLE M. DEL ROSARIO, M.D., PLLC	HUNTINGTON	NY	NA	NA	NA
	1871540385	180		180	SUNBRIDGE REGENCY - TENNESSEE, LLC	MAYNARDVILLE	TN	NA	NA	NA
	1770731366	1,906		1,906	BAY PARK LABS	OREGON	OH	NA	NA	NA
	1770734253	1,329		1,329	NA	NA	NA	NA	NA	NA
	1912951112	1		1	CORNERSTONE HOSPITAL OF BOSSIER	BOSSIER CITY	LA	NA	NA	NA
	1770743965	45		45	NA	NA	NA	NA	NA	NA
	1720295215	7,949		7,949	MOUNT SINAI SCHOOL OF MEDICINE	NEW YORK	NY	NA	NA	NA
	1871554634	1		1	GASTROENTEROLOGY ASSOCIATES OF ST AUGUSTINE	ST AUGUSTINE	FL	NA	NA	NA
	1871568543	10		10	NA	NA	NA	NA	NA	NA
	1962729632	153		153	PRUITTHEALTH - BARNWELL, LLC	BARNWELL	SC	NA	NA	NA
	1770821571	43		43	NA	NA	NA	NA	NA	NA
	1871581348	2		2	SISTERS OF CHARITY SENIOR CARE CORPORATION	CINCINNATI	OH	NA	NA	NA
	1871581835	8		8	DEL RIO SANITARIUM, INC	BELL GARDENS	CA	NA	NA	NA
	1720390883	146		146	ANCHOR REHABILITATION AND HEALTHCARE CENTER OF AIKEN, LLC	AIKEN	SC	NA	NA	NA
	1912994401	603		603	FALFURRIAS NURSING AND REHABILITATION LP	FALFURRIAS	TX	NA	NA	NA
	1780001859	334		334	NA	NA	NA	NA	NA	NA
	1730105719	3		3	REGIONAL MEDICAL LABORATORIES, INC.	BATTLE CREEK	MI	NA	NA	NA
	1730109562	20		20	NA	NA	NA	NA	NA	NA
	1871614917	472		472	SSC BAY CITY OPERATING COMPANY LLC	BAY CITY	TX	NA	NA	NA
	1821128885	324		324	SOLSTAS LAB PARTNERS, LLC	CHARLOTTE	NC	NA	NA	NA
	1871645390	2		2	NA	NA	NA	NA	NA	NA
	1871663153	2		2	LEESBURG REGIONAL MEDICAL CENTER INC	LEESBURG	FL	NA	NA	NA
	1730136482	4		4	NA	NA	NA	NA	NA	NA
	1740444660	1		1	NA	NA	NA	NA	NA	NA
	1871667253	3		3	KETTERING MEDICAL CENTER	KETTERING	OH	NA	NA	NA
	1932413002	22,987		22,987	NA	NA	NA	NA	NA	NA
	1972548022	2		2	NA	NA	NA	NA	NA	NA
	1922064948	64		64	NEXION HEALTH AT SHERMAN, INC.	SHERMAN	TX	NA	NA	NA
	1922066414	2		2	NA	NA	NA	NA	NA	NA
	1730151614	1		1	JAMES J. O'MAILIA, MD, PA	FORT MYERS	FL	NA	NA	NA
	1972566867	20		20	DALLAS COUNTY HOSPITAL DISTRICT	RICHARDSON	TX	NA	NA	NA
	1730165549	691		691	FACILITY INVESTMENTS, L.P.	ATLANTA	GA	NA	NA	NA
	1780628149	29		29	NA	NA	NA	NA	NA	NA
	1821233586	326		326	RW SCC LLC	ROCKWALL	TX	NA	NA	NA
	1922099811	158		158	FIRST UROLOGY, PSC	JEFFERSONVILLE	IN	NA	NA	NA
	1821273681	5		5	DERMATOLOGY ASSOCIATES PC	FARGO	ND	NA	NA	NA
	1730218041	18		18	NA	NA	NA	NA	NA	NA
	1871846493	4		4	LAKEWOOD HEALTHCARE, INC.	DENVER	CO	NA	NA	NA
	1922144450	4,079		4,079	NA	NA	NA	NA	NA	NA
	1932586179	18		18	CLMED LLC	FARMERS BRANCH	TX	NA	NA	NA
	1780650150	1		1	UNION GENERAL HOSPITAL	MARION	LA	NA	NA	NA
	1972655611	269		269	ADK POWDER SPRINGS OPERATOR, LLC	POWDER SPRINGS	GA	NA	NA	NA
	1972664530	8		8	BAPTIST HOSPITAL INC	GULF BREEZE	FL	NA	NA	NA
	1730275769	25		25	TRINITY OAKLAND, INC	RIVERSIDE	CA	NA	NA	NA
	1972709822	36		36	CUCINOTTA & OCCHIPINTI MDS APC	METAIRIE	LA	NA	NA	NA
	1821468430	1		1	LABORATORY CORPORATION OF AMERICA HOLDINGS	SAINT JOSEPH	MO	NA	NA	NA
	1730304189	103		103	HACKENSACK SLEEP CENTER PARTNERS LLC	HACKENSACK	NJ	NA	NA	NA
	1891795415	4		4	SELECT SPECIALTY HOSPITAL - PHOENIX INC	PHOENIX	AZ	NA	NA	NA
	1750377073	777		777	MATHIS HEALTH CARE CENTER LTD. CO	MATHIS	TX	NA	NA	NA
	1780688333	15		15	NA	NA	NA	NA	NA	NA
	1780689463	20,373		20,373	PENINSULA REGIONAL MEDICAL CENTER	SALISBURY	MD	NA	NA	NA
	1730366261	3		3	NA	NA	NA	NA	NA	NA
	1881648376	1		1	FIELD MEMORIAL COMMUNITY HOSPITAL	WOODVILLE	MS	NA	NA	NA
	1780704650	3		3	SSC COLORADO SPRINGS CEDARWOOD OPERATING COMPANY LLC	COLORADO SPRINGS	CO	NA	NA	NA
	1730413162	5		5	UROLOGY ASSOCIATES PC	ENGLEWOOD	CO	NA	NA	NA
	1730439647	3		3	JENKINS FAMILY CLINIC, LLC	JENKINS	KY	NA	NA	NA
	1891892741	4		4	PINELAKE REGIONAL HOSPITAL LLC	MAYFIELD	KY	NA	NA	NA
	1780864280	590		590	WILMINGTON PATHOLOGY LABORATORY INC	WILMINGTON	NC	NA	NA	NA
	1972904415	1,086		1,086	NA	NA	NA	NA	NA	NA
	1750530945	67		67	MAT-SU REGIONAL MEDICAL CENTER	PALMER	AK	NA	NA	NA
	1750536322	5		5	NA	NA	NA	NA	NA	NA
	1780975052	2		2	ALL SEASONS FAMILY CARE OF MONROE, LLC	MONROE	LA	NA	NA	NA
	1740213446	819		819	HATTIESBURG CLINIC PA	HATTIESBURG	MS	NA	NA	NA
	1932153863	259		259	NA	NA	NA	NA	NA	NA
	1740230119	34		34	OAKWOOD HEALTHCARE, INC.	DEARBORN	MI	NA	NA	NA
	1881757771	1		1	NA	NA	NA	NA	NA	NA
	1881781417	1		1	COOKEVILLE PATHOLOGY LAB	COOKEVILLE	TN	NA	NA	NA
	1932170834	14		14	NA	NA	NA	NA	NA	NA
	1982665741	5		5	NA	NA	NA	NA	NA	NA
	1831327170	3,598		3,598	NA	NA	NA	NA	NA	NA
	1982676524	20		20	GRANCARE LLC	PALM DESERT	CA	NA	NA	NA
	1740270651	1,327		1,327	BRENTWOOD HEALTHCARE, LTD	DALLAS	TX	NA	NA	NA
	1881909547	9		9	KND DEVELOPMENT 57, LLC	GRAPEVINE	TX	NA	NA	NA
	1790723021	9		9	CHI ST VINCENT HOSPITAL HOT SPRINGS	HOT SPRINGS	AR	NA	NA	NA
	1740287531	1,012		1,012	CORTLAND REGIONAL MEDICAL CENTER, INC.	CORTLAND	NY	NA	NA	NA
	1740289982	123		123	ENSIGN WHITTIER WEST LLC	WHITTIER	CA	NA	NA	NA
	1740302751	29		29	NA	NA	NA	NA	NA	NA
	1881979888	3		3	NA	NA	NA	NA	NA	NA
	1740332121	7		7	CF MERCED LA SIERRA, LLC	MERCED	CA	NA	NA	NA
	1932274610	1		1	EASTERN DERMATOLOGY & PATHOLOGY	ELIZABETH CITY	NC	NA	NA	NA
	1902830961	510		510	THE PLACE AT POOLER, LLC	POOLER	GA	NA	NA	NA
	1831574284	2		2	HOLY CROSS HEALTH, INC.	SILVER SPRING	MD	NA	NA	NA
	1982854964	9		9	LABONE INC	SAINT LOUIS	MO	NA	NA	NA
	1740397165	38		38	NA	NA	NA	NA	NA	NA
	1982886578	10		10	NA	NA	NA	NA	NA	NA
	1891161311	489		489	MY LAB CHOICE, INC.	EAST STROUDSBURG	PA	NA	NA	NA
	1790790467	161		161	WK WOMENS HEALTH ASSOCIATES	BOSSIER CITY	LA	NA	NA	NA
	1902874183	1		1	NA	NA	NA	NA	NA	NA
	1740485010	1		1	COMPREHENSIVE DERMATOLOGY CENTER OF PASADENA, A MEDICAL GROUP	PASADENA	CA	NA	NA	NA
	1740493923	69		69	WK GYNECOLOGIC ONCOLOGY CLINIC	SHREVEPORT	LA	NA	NA	NA
	1740498799	3		3	LAPEER REGIONAL MEDICAL CENTER	LAPEER	MI	NA	NA	NA
	1740539642	5,031		5,031	NA	NA	NA	NA	NA	NA
	1891740585	16		16	NA	NA	NA	NA	NA	NA
	1740628312	48		48	PAN LABORATORIES	IRVINE	CA	NA	NA	NA
	1891741849	13		13	NEW PORT RICHEY HOSPITAL INC	TRINITY	FL	NA	NA	NA
	1932496767	6		6	FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP	NORTH HOLLYWOOD	CA	NA	NA	NA
	1740686153	95		95	HB2 LLC	FARMERS BRANCH	TX	NA	NA	NA
	1740686443	9		9	PRIME HEALTHCARE SERVICES - MONROE LLC	BLOOMINGTON	IN	NA	NA	NA
	1932526654	2		2	LAB ONE OF OHIO INC	CLAY CITY	KY	NA	NA	NA
	1952519639	1		1	ROSALES CHILDREN'S CLINIC	WEST MONROE	LA	NA	NA	NA
	1992131551	750		750	NA	NA	NA	NA	NA	NA
	1750349841	2		2	ARC PARKLANE INC	SAN ANTONIO	TX	NA	NA	NA
	1750352191	4		4	BRASWELLS IVY RETREAT LTD	MENTONE	CA	NA	NA	NA
	1750358453	67		67	CENTER FOR DIGESTIVE HEALTH LTD	MILWAUKEE	WI	NA	NA	NA
	1942229182	1		1	DIALYSIS CLINIC INC.	REDDING	CA	NA	NA	NA
	1992707939	54		54	MEADOWWOOD NURSING CENTER INC	GASTONIA	NC	NA	NA	NA
	1841431319	275		275	NA	NA	NA	NA	NA	NA
	1750375705	13		13	COUNTRY VILLA WESTWOOD, A CA LTD	LOS ANGELES	CA	NA	NA	NA
	1972742815	106		106	P & S HEALTHCARE LP	FORT WORTH	TX	NA	NA	NA
	1841544376	5		5	NA	NA	NA	NA	NA	NA
	1841548146	131		131	SUMTER N&R, LLC	SUMTER	SC	NA	NA	NA
	1962402354	2		2	SOUTHEAST MICHIGAN SURGICAL HOSPITAL, LLC	WARREN	MI	NA	NA	NA
	1811945652	1		1	EVERGREEN AT SALINAS, L.L.C.	SALINAS	CA	NA	NA	NA
	1750396248	48		48	KINDRED NURSING CENTERS WEST, LLC	SANTA CRUZ	CA	NA	NA	NA
	1750396578	1		1	NA	NA	NA	NA	NA	NA
	1942295803	1		1	DELMAR GARDENS OF O'FALLON, LLC	O'FALLON	MO	NA	NA	NA
	1992783435	1		1	NA	NA	NA	NA	NA	NA
	1750452199	20		20	CRESTWOOD BEHAVIORAL HEALTH, INC.	VALLEJO	CA	NA	NA	NA
	1750493151	65		65	NA	NA	NA	NA	NA	NA
	1912331604	1		1	NA	NA	NA	NA	NA	NA
	1902008402	1,223		1,223	RJZM LLC	BRONX	NY	NA	NA	NA
	1801836622	28		28	GOLDSTAR HEALTHCARE CENTER OF SANTA MONICA, LLC	SANTA MONICA	CA	NA	NA	NA
	1992822357	27		27	NA	NA	NA	NA	NA	NA
	1902051154	2		2	NA	NA	NA	NA	NA	NA
	1801852736	372		372	ODESSA REGIONAL HOSPITAL LP	ODESSA	TX	NA	NA	NA
	1750707899	18		18	MID AMERICA CLINICAL LABORATORIES, LLC	INDIANAPOLIS	IN	NA	NA	NA
	1942545421	41		41	CHANGE WITHIN, INC	DAVIE	FL	NA	NA	NA
	1760413868	221		221	AUDUBON DERMATOLOGY, LLC	NEW ORLEANS	LA	NA	NA	NA
	1760420103	5,705		5,705	AURORA MEDICAL CENTER OF WASHINGTON COUNTY, INC.	HARTFORD	WI	NA	NA	NA
	1760424394	2		2	PREMIER CARE SIMI VALLEY LLC	SIMI VALLEY	CA	NA	NA	NA
	1902803315	326		326	REGENTS UNIV OF CALIF LOS ANGELES	LOS ANGELES	CA	NA	NA	NA
	1902803620	1		1	33 SOUTHMOOR PROPERTIES, INC.	WHEAT RIDGE	CO	NA	NA	NA
	1801892070	537		537	CHC - CHESTNUT RIDGE NURSING & REHAB CTR, LLC	CUMMING	GA	NA	NA	NA
	1760455109	891		891	NA	NA	NA	NA	NA	NA
	1760456172	1,896		1,896	NA	NA	NA	NA	NA	NA
	1902825128	1		1	CANYON RIDGE HOSPITAL INC	CHINO	CA	NA	NA	NA
	1982789343	6		6	AMERICAN BAPTIST HOMES OF THE WEST	REDLANDS	CA	NA	NA	NA
	1922003326	1		1	CLARK-LINDSEY VILLAGE, INC.	URBANA	IL	NA	NA	NA
	1801931845	2		2	J SQUARED, INC.	EL PASO	TX	NA	NA	NA
	1760488852	681		681	CHC -UNIVERSITY NURSING & REHAB CTR, LLC	ATHENS	GA	NA	NA	NA
	1760488936	3		3	NA	NA	NA	NA	NA	NA
	1952366460	7		7	NA	NA	NA	NA	NA	NA
	1902851124	13		13	FRANKLIN PARISH HOSPITAL	WINNSBORO	LA	NA	NA	NA
	1922053107	2,026		2,026	AURORA HEALTH CARE CENTRAL, INC.	SHEBOYGAN	WI	NA	NA	NA
	1760571699	10		10	BLESSING HOSPITAL	QUINCY	IL	NA	NA	NA
	1952390239	1		1	CHARLESTON AREA MEDICAL CENTER INC	CHARLESTON	WV	NA	NA	NA
	1902885650	1		1	EAST CARROLL PARISH HOSPITAL	LAKE PROVIDENCE	LA	NA	NA	NA
	1902885890	122		122	PROPATH ASSOCIATES	DALLAS	TX	NA	NA	NA
	1902892276	352		352	BUCHANAN SCC INC	BUCHANAN	GA	NA	NA	NA
	1760592190	29		29	GEM HEALTHCARE, LLC	PASADENA	CA	NA	NA	NA
	1760614580	89		89	HBP LEASECO, L.L.C.	KINGWOOD	TX	NA	NA	NA
	1902896301	52		52	NA	NA	NA	NA	NA	NA
	1760631717	9		9	NA	NA	NA	NA	NA	NA
	1972597847	294		294	GLASCOCK COUNTY HEALTH CARE LLC	GIBSON	GA	NA	NA	NA
	1922185636	1		1	NA	NA	NA	NA	NA	NA
	1811260672	76		76	NA	NA	NA	NA	NA	NA
	1811277205	11		11	NA	NA	NA	NA	NA	NA
	1952601411	6		6	SUNRISE DIAGNOSTICS GROUP, LLC	LAKE WORTH	FL	NA	NA	NA
	1801044508	15		15	MEDICAL SCIENCE LABORATORY INC	LOS ANGELES	CA	NA	NA	NA
	1801046446	1		1	NA	NA	NA	NA	NA	NA
	1912043506	8		8	NA	NA	NA	NA	NA	NA
	1952655912	3		3	NA	NA	NA	NA	NA	NA
	1912062043	5		5	IRVING PLACE ASSOCIATES, L.P.	SHREVEPORT	LA	NA	NA	NA
	1912071580	548		548	STONEYBROOK HEALTHCARE CENTER LLC	HOUSTON	TX	NA	NA	NA
	1770501421	24		24	MORETTI & RACCO MEDICAL ASSOCIATES, PC	BROOKLYN	NY	NA	NA	NA
	1770501744	3		3	HELIOS HEALTHCARE, LLC	SUNNYVALE	CA	NA	NA	NA
	1780680025	26		26	ESKATON PROPERTIES, INC.	CARMICHAEL	CA	NA	NA	NA
	1831102003	1		1	GILROY ENDOSCOPY CENTER LP	GILROY	CA	NA	NA	NA
	1972773687	1,046		1,046	NA	NA	NA	NA	NA	NA
	1962427484	68		68	CENTRAL JERSEY INTERNAL MEDICINE ASSOCIATES,PA	SOMERSET	NJ	NA	NA	NA
	1811951429	82		82	SCOTTSDALE HEALTHCARE HOSPITALS	SCOTTSDALE	AZ	NA	NA	NA
	1770541922	2		2	HERITAGE MANOR WEST LLC	SHREVEPORT	LA	NA	NA	NA
	1881681088	21		21	SAN BERNARDINO CARE COMPANY	SAN BERNARDINO	CA	NA	NA	NA
	1881681559	5		5	1130 W LA PALMA AVE INC	ANAHEIM	CA	NA	NA	NA
	1912300302	1,665		1,665	NA	NA	NA	NA	NA	NA
	1942321690	730		730	SSC AUSTELL OPERATING COMPANY LLC	AUSTELL	GA	NA	NA	NA
	1942360326	1		1	TYLER NEPHROLOGY ASSOCIATES, P.A.	TYLER	TX	NA	NA	NA
	1851348387	319		319	SUNBRIDGE RETIREMENT CARE ASSOCIATES LLC	WINCHESTER	TN	NA	NA	NA
	1912393729	165		165	RED MOUNTAIN LABORATORIES, LLC	GOLDEN	CO	NA	NA	NA
	1780983023	123,771		123,771	NA	NA	NA	NA	NA	NA
	1811997570	30		30	ATLANTIC MEMORIAL HEALTHCARE ASSOCIATES, INC.	LONG BEACH	CA	NA	NA	NA
	1770639809	34		34	PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA	SAN PEDRO	CA	NA	NA	NA
	1821002007	6		6	FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER	FOUNTAIN VALLEY	CA	NA	NA	NA
	1821007584	3		3	MELHORN AND MELHORN, D.O., INC.	RICHMOND	VA	NA	NA	NA
	1912921438	2		2	NA	NA	NA	NA	NA	NA
	1770690695	1		1	SCOTTSDALE HEALTHCARE HOSPITALS	PHOENIX	AZ	NA	NA	NA
	1871544585	127		127	WOMANS CLINIC OF MONROE	MONROE	LA	NA	NA	NA
	1962659755	103		103	NA	NA	NA	NA	NA	NA
	1912953357	11,235		11,235	NA	NA	NA	NA	NA	NA
	1770755951	618		618	ROBERTA OPERATOR LLC	ROBERTA	GA	NA	NA	NA
	1770778953	2,095		2,095	NA	NA	NA	NA	NA	NA
	1962691006	18		18	NA	NA	NA	NA	NA	NA
	1932220076	1		1	SSC MCKINNEY OPERATING COMPANY LLC	MCKINNEY	TX	NA	NA	NA
	1962735399	75		75	NA	NA	NA	NA	NA	NA
	1912991050	1		1	NA	NA	NA	NA	NA	NA
	1912992264	1		1	OXNARD MANOR LP	OXNARD	CA	NA	NA	NA
	1912992637	15		15	SANTA TERESITA, INC.	DUARTE	CA	NA	NA	NA
	1821087164	14		14	LUBBOCK COUNTY HOSPITAL DISTRICT	LUBBOCK	TX	NA	NA	NA
	1851553697	1		1	NA	NA	NA	NA	NA	NA
	1851568596	19		19	SOUTHERN CALIFORNIA PRESBYTERIAN HOMES	LA JOLLA	CA	NA	NA	NA
	1922008903	626		626	NA	NA	NA	NA	NA	NA
	1922026541	201		201	QUEST DIAGNOSTICS INCORPORATED MI	SAGINAW	MI	NA	NA	NA
	1821130857	1		1	NA	NA	NA	NA	NA	NA
	1780021915	5		5	PARKER COUNTY HOSPITAL DISTRICT	WEATHERFORD	TX	NA	NA	NA
	1790789170	13		13	GHC OF LAKESIDE, LLC	LAKESIDE	CA	NA	NA	NA
	1932391745	1		1	SKIES HEALTHCARE AND REHABILITATION CENTER, LLC	ALBUQUERQUE	NM	NA	NA	NA
	1972549772	689		689	TRADITIONS HEALTH AND REHABILITATION CENTER LLC	LITHONIA	GA	NA	NA	NA
	1972557064	2		2	BILOXI HMA LLC	BILOXI	MS	NA	NA	NA
	1922066935	24		24	CENTRAL JERSEY PULMONARY MEDICINE	HOLMDEL	NJ	NA	NA	NA
	1972576643	46		46	COVENANT CARE OF CALIFORNIA	FRESNO	CA	NA	NA	NA
	1871688309	20		20	THE WOODLANDS HEALTHCARE CENTER, L.L.C.	LEESVILLE	LA	NA	NA	NA
	1790850329	10		10	SAN LEANDRO HEALTH CARE CENTER	SAN LEANDRO	CA	NA	NA	NA
	1972588846	14		14	SOUTHERN CALIFORNIA PRESBYTERIAN HOMES	GLENDALE	CA	NA	NA	NA
	1841292604	133		133	NA	NA	NA	NA	NA	NA
	1790854487	2		2	NA	NA	NA	NA	NA	NA
	1972592970	1,582		1,582	BRENTWOOD HEALTHCARE, LTD	DALLAS	TX	NA	NA	NA
	1780642074	3		3	COMMCARE CORPORATION	MANSURA	LA	NA	NA	NA
	1841308731	93		93	DAVID D POWELL, D.O. P.C. INC.	LIMA	OH	NA	NA	NA
	1942221098	2,073		2,073	NA	NA	NA	NA	NA	NA
	1801049127	8		8	PROVIDENCE HEALTH & SERVICES-WA	EVERETT	WA	NA	NA	NA
	1821434002	1		1	NA	NA	NA	NA	NA	NA
	1881083467	2		2	CONCISE DIAGNOSTICS CORP	DAVIE	FL	NA	NA	NA
	1952659393	48		48	NORTHWEST PHYSICIANS LABORATORIES	BELLEVUE	WA	NA	NA	NA
	1972715514	329		329	NA	NA	NA	NA	NA	NA
	1942247291	2		2	PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA	SAN PEDRO	CA	NA	NA	NA
	1801123278	1		1	METWEST INC	EVERGREEN	CO	NA	NA	NA
	1801140421	3		3	NA	NA	NA	NA	NA	NA
	1780694372	34,783		34,783	SENTARA RMH MEDICAL CENTER	HARRISONBURG	VA	NA	NA	NA
	1922445808	2		2	ELITE LABS LLC	POMPANO BEACH	FL	NA	NA	NA
	1780778969	26		26	SAINT THOMAS MIDTOWN HOSPITAL	NASHVILLE	TN	NA	NA	NA
