NPI	NPICNT	TAXONOMY_CODE	TAXONOMY_DESC1	TAXONOMY_DESC2	TAXONOMY_DESC3	ORG_TYPE_CODE	ORG_TYPE_DESC
1831440940	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1326201948	284	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1871578260	2,690	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1922123249	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1467753814	17	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1952488066	335,084	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1235222001	343	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1659646602	13	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1780644021	237	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1821325028	218	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1215965967	1,181	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1750348033	368	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1841339918	32,233	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1891778080	3,478	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1922270792	16	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1730262759	1,192	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1649354085	190	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1366834038	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1407236177	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1447594809	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619040284	1,634	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1285651638	13,444	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831219484	15,792	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1821468422	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1871526384	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1447306410	337	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1164844932	46	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1952676843	1,437	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1790727923	127	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1760523856	8,110	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1376935296	15	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1922383553	2,464	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1780689463	20,373	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1699861328	1,305	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1699858373	502	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1467436188	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1699861815	172	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1477530483	13	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1366479099	125,569	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1467470427	86	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720328693	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1275510281	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1740645886	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1881937373	11,842	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1861692345	15	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1811975014	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1912289133	24	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1598911885	12,867	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1457623597	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1558409730	118	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1811984636	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1568744886	1,056	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1881719706	7	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831195437	440	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1255314704	603,005	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1366493355	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1417191537	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1861831976	315	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1881727220	84	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1396928461	17	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831231745	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1699810291	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1821438391	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619913449	49,957	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1750788121	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1811388929	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1891873303	3,414	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1649504564	456	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1043256886	203,491	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1235290651	125	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1760521611	197	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1922383553	2,464	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1174951586	816	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1841505153	10	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1184007114	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1376587113	571,073	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1780620526	169,648	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1821091067	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720409154	8,804	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720392806	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1255728333	35	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1407167364	497	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1477794600	10	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1700180585	8	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720359698	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831530823	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1881998045	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1124130653	57,542	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1669708012	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1851554455	21	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619055365	172	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1750630885	46	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1790028157	53	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1629209853	16,365	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1598750226	1,304	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720489834	10	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1255757035	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1639449929	42	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1427034990	1,259	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1982854964	9	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1700207750	181	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1659771160	140	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619384716	82	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619955978	17	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1275961641	173	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1710983671	11,027	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1164813226	108	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1194116012	60	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1386807246	96	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1508193822	137	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1952785248	44	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720163876	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1952467235	92	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619373206	41	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1679590236	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1801195508	8	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1700297926	31,065	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1043282841	114,111	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720160708	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1730599416	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1295131886	143	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1871913228	157	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1285014282	23	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831466689	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1740628312	48	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1649687724	15	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1972898435	11	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1598971855	12	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1154337822	90	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1538507819	1,140	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1841409059	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1073925517	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1871585067	21	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1952521189	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1194126920	6,879	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1841375094	189	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1790995587	52	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1003174772	7	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1588938690	180	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1609837574	236	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1295072882	459	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1235500992	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1457599813	8	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1407122260	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1457789976	5,395	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1598993289	270	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1699961086	27,662	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1013099605	864	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1851363253	10,126	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1720328693	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1831177583	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1639438138	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1295057230	3	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1689694309	11	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1770835472	19	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1851365209	414	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1104951912	82	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1700270808	12	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619371598	51	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1598750226	1,304	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1629176466	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1548564511	361	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1255617601	29	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1386662336	6	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1881933224	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1619367679	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1770561094	5,849	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1891025284	1,033	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1902824964	288	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1851550768	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1730570987	1	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1861792228	2	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1730223009	22	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1366720906	46,598	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1770803777	5	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1033421490	4	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1700193141	60	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1740356872	28	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1407111024	73	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1770587511	343	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1306139696	76	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
1649663048	175	291U00000X	Laboratories	Clinical Medical Laboratory		1009001	Laboratory, Clinic
